"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferCd","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","WlWellPurposeNotes","LithDataProvider","ConstDataProvider","Link"
"USGS","373713105461501","U.S. Geological Survey","NA03901116AAA","37.6344464689411","-105.764768873804","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7522","1","Feet","NGVD29","Altimeter","+/- 2 ft","16","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","003","Alamosa County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=373713105461501&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","373735105425801","U.S. Geological Survey","NA03901207CDC","37.6376133553184","-105.705600636718","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7523","1","Feet","NGVD29","Altimeter","+/- 2 ft","18","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","003","Alamosa County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=373735105425801&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","373750105392801","U.S. Geological Survey","NA03901210BCD","37.6418913227255","-105.653238062129","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7578","1","Feet","NGVD29","Altimeter","+/- 2 ft","22","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","003","Alamosa County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=373750105392801&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","373915105393901","U.S. Geological Survey","NA04001233DDD","37.6630019948957","-105.65534919023","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7579","1","Feet","NGVD29","Altimeter","+/- 2 ft","12","1","Feet","S100RIOGRD","Rio Grande aquifersystem","US","United States of America","08","Colorado","003","Alamosa County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=373915105393901&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","373950105342801","U.S. Geological Survey","SC02707329ABA  RG44","37.6638912914963","-105.575013619499","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7835","1","Feet","NGVD29","Altimeter","+/- 1 ft","100","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","003","Alamosa County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=373950105342801&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","374012105410401","U.S. Geological Survey","NA04001232BAA  RG42","37.6700016956755","-105.685016668971","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7539","1","Feet","NAVD88","Interpolated from digital elevation model (DEM)","+/- 1.6 ft","30","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","003","Alamosa County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","CRN","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=374012105410401&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","374448105445401","U.S. Geological Survey","NA04001110AAA","37.7345556128395","-105.746323813015","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7533","1","Feet","NGVD29","Level or other surveying method","+/- .5 ft","43","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","003","Alamosa County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=374448105445401&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","380601105505201","U.S. Geological Survey","NA04501034DDD  RG03","38.1002767936247","-105.848345944673","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7670","1","Feet","NGVD29","Interpolated from topographic map","+/- 20 ft","52","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","109","Saguache County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=380601105505201&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","380640105510001","U.S. Geological Survey","NA04501034DAA","38.1070823384349","-105.848012488499","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7708","1","Feet","NGVD29","Altimeter","+/- 20 ft","300","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","109","Saguache County","100CNZC","Cenozoic Erathem","WELL","CONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=380640105510001&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","382323104200701","U.S. Geological Survey","SC01906221AAA  DROUGHT WELL NEAR PUEBLO, CO","38.3896722222222","-104.335816666667","NAD83","Interpolated from map","Accurate to +/- 1 second","4843.25","1","Feet","NAVD88","Level or other surveying method","+/- .1 ft","90","1","Feet","N100ALLUVL","Alluvial aquifers","US","United States of America","08","Colorado","101","Pueblo County","112TERC","Terrace Deposits","WELL","UNCONFINED","0","No","","","CRN","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=382323104200701&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","384348104232901","U.S. Geological Survey","SC01506324DBA2","38.7299722222222","-104.391194444444","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","5679.8","1","Feet","NGVD29","Level or other surveying method","+/- 0.1 ft","220.5","1","Feet","S300DNVRBS","Denver Basin aquifer system","US","United States of America","08","Colorado","041","El Paso County","211FXHL","Fox Hills Formation","WELL","CONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=384348104232901&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","384506104241302","U.S. Geological Survey","SC01506313BBB3","38.7514722222222","-104.404083333333","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","5789.2","1","Feet","NGVD29","Level or other surveying method","+/- 0.1 ft","340","1","Feet","S300DNVRBS","Denver Basin aquifer system","US","United States of America","08","Colorado","041","El Paso County","211FXHL","Fox Hills Formation","WELL","CONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=384506104241302&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","384834104215703","U.S. Geological Survey","SC01406229BBB3","38.8097222222222","-104.36675","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","5895.6","1","Feet","NGVD29","Level or other surveying method","+/- 0.1 ft","320","1","Feet","S300DNVRBS","Denver Basin aquifer system","US","United States of America","08","Colorado","041","El Paso County","211LRMI","Laramie Formation","WELL","CONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","2","Trend","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=384834104215703&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","384938104204002","U.S. Geological Survey","SC01406216CDB2","38.8280555555556","-104.346055555556","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","5939.5","1","Feet","NGVD29","Level or other surveying method","+/- 0.1 ft","134.5","1","Feet","S300DNVRBS","Denver Basin aquifer system","US","United States of America","08","Colorado","041","El Paso County","211ARPH","Arapahoe Conglomerate Member of Laramie Formation","WELL","CONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=384938104204002&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","385111104214403","U.S. Geological Survey","SC01406205CAA5 Cherokee 3","38.85825","-104.362116666667","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","6035.7","1","Feet","NGVD29","Level or other surveying method","+/- 0.1 ft","324","1","Feet","S300DNVRBS","Denver Basin aquifer system","US","United States of America","08","Colorado","041","El Paso County","211ARPH","Arapahoe Conglomerate Member of Laramie Formation","WELL","CONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=385111104214403&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
